Tiempo;Abs;patogeno;Probiotics;Muestra
16;0.126;H.influenzae;M25;Heces
16;0.1265;H.influenzae;M25;Heces
16;0.1264;H.influenzae;M26;Heces
16;0.1268;H.influenzae;M26;Heces
16;0.1277;H.influenzae;M26;Heces
16;0.123;H.influenzae;M27;Leche
16;0.1205;H.influenzae;M27;Leche
16;0.1229;H.influenzae;M27;Leche
16;0.1236;H.influenzae;M28;Leche
16;0.1227;H.influenzae;M28;Leche
16;0.1336;H.influenzae;M28;Leche
16;0.183;H.influenzae;M29;Heces
16;0.1775;H.influenzae;M29;Heces
16;0.1611;H.influenzae;M29;Heces
16;0.1814;H.influenzae;M30;Leche
16;0.1784;H.influenzae;M30;Leche
16;0.1888;H.influenzae;M30;Leche
16;0.1642;H.influenzae;M31;Heces
16;0.1585;H.influenzae;M31;Heces
16;0.1599;H.influenzae;M31;Heces
16;0.1522;H.influenzae;M32;Leche
16;0.1611;H.influenzae;M32;Leche
16;0.153;H.influenzae;M32;Leche
16;0.5366;H.influenzae;M33;Leche
16;0.2131;H.influenzae;M33;Leche
16;0.2132;H.influenzae;M33;Leche
16;0.1706;H.influenzae;M34;Leche
16;0.1557;H.influenzae;M34;Leche
16;0.1688;H.influenzae;M34;Leche
17;0.2063;H.influenzae;M1;Heces
17;0.1791;H.influenzae;M1;Heces
17;0.2847;H.influenzae;M1;Heces
17;0.2199;H.influenzae;M2;Heces
17;0.2016;H.influenzae;M2;Heces
17;0.2166;H.influenzae;M2;Heces
17;0.2465;H.influenzae;M3;Heces
17;0.2999;H.influenzae;M3;Heces
17;0.295;H.influenzae;M3;Heces
17;0.1833;H.influenzae;M4;Heces
17;0.1472;H.influenzae;M4;Heces
17;0.1663;H.influenzae;M4;Heces
17;0.1437;H.influenzae;M5;Leche
17;0.1336;H.influenzae;M5;Leche
17;0.1602;H.influenzae;M5;Leche
17;0.1503;H.influenzae;M6;Leche
17;0.1497;H.influenzae;M6;Leche
17;0.1572;H.influenzae;M6;Leche
17;0.2078;H.influenzae;M7;Heces
17;0.1662;H.influenzae;M7;Heces
17;0.1612;H.influenzae;M7;Heces
17;0.1789;H.influenzae;M8;Leche
17;0.1742;H.influenzae;M8;Leche
17;0.2461;H.influenzae;M8;Leche
17;0.231;H.influenzae;M9;Heces
17;0.2372;H.influenzae;M9;Heces
17;0.4242;H.influenzae;M9;Heces
17;0.2789;H.influenzae;M10;Heces
17;0.4003;H.influenzae;M10;Heces
17;0.4485;H.influenzae;M10;Heces
17;0.1935;H.influenzae;M11;Leche
17;0.1913;H.influenzae;M11;Leche
17;0.1909;H.influenzae;M11;Leche
17;0.1926;H.influenzae;M12;Leche
17;0.203;H.influenzae;M12;Leche
17;0.1802;H.influenzae;M12;Leche
17;0.2432;H.influenzae;M13;Heces
17;0.2247;H.influenzae;M13;Heces
17;0.2312;H.influenzae;M13;Heces
17;0.2174;H.influenzae;M14;Heces
17;0.2171;H.influenzae;M14;Heces
17;0.243;H.influenzae;M14;Heces
17;0.133;H.influenzae;M15;Leche
17;0.1249;H.influenzae;M15;Leche
17;0.1249;H.influenzae;M15;Leche
17;0.1905;H.influenzae;M16;Heces
17;0.1912;H.influenzae;M16;Heces
17;0.1968;H.influenzae;M16;Heces
17;0.2224;H.influenzae;M17;Heces
17;0.2254;H.influenzae;M17;Heces
17;0.2705;H.influenzae;M17;Heces
17;0.2769;H.influenzae;M18;Heces
17;0.347;H.influenzae;M18;Heces
17;0.1562;H.influenzae;M18;Heces
17;0.1964;H.influenzae;M19;Heces
17;0.1894;H.influenzae;M19;Heces
17;0.4368;H.influenzae;M19;Heces
17;0.1963;H.influenzae;M20;Heces
17;0.201;H.influenzae;M20;Heces
17;0.2227;H.influenzae;M20;Heces
17;0.1819;H.influenzae;M21;Leche
17;0.1716;H.influenzae;M21;Leche
17;0.219;H.influenzae;M21;Leche
17;0.5877;H.influenzae;M22;Heces
17;0.729;H.influenzae;M22;Heces
17;0.6875;H.influenzae;M22;Heces
17;0.5877;H.influenzae;M23;Leche
17;0.4782;H.influenzae;M23;Leche
17;0.6981;H.influenzae;M23;Leche
17;0.2459;H.influenzae;M24;Leche
17;0.23;H.influenzae;M24;Leche
17;0.2415;H.influenzae;M24;Leche
17;0.1294;H.influenzae;M25;Heces
17;0.1261;H.influenzae;M25;Heces
17;0.1263;H.influenzae;M25;Heces
17;0.1277;H.influenzae;M26;Heces
17;0.1273;H.influenzae;M26;Heces
17;0.1282;H.influenzae;M26;Heces
17;0.1235;H.influenzae;M27;Leche
17;0.123;H.influenzae;M27;Leche
17;0.1229;H.influenzae;M27;Leche
17;0.1246;H.influenzae;M28;Leche
17;0.1228;H.influenzae;M28;Leche
17;0.1351;H.influenzae;M28;Leche
17;0.1831;H.influenzae;M29;Heces
17;0.1779;H.influenzae;M29;Heces
17;0.1621;H.influenzae;M29;Heces
17;0.1817;H.influenzae;M30;Leche
17;0.1777;H.influenzae;M30;Leche
17;0.1918;H.influenzae;M30;Leche
17;0.1671;H.influenzae;M31;Heces
17;0.1589;H.influenzae;M31;Heces
17;0.1616;H.influenzae;M31;Heces
17;0.1535;H.influenzae;M32;Leche
17;0.163;H.influenzae;M32;Leche
17;0.1532;H.influenzae;M32;Leche
17;0.539;H.influenzae;M33;Leche
17;0.2144;H.influenzae;M33;Leche
17;0.2139;H.influenzae;M33;Leche
17;0.1744;H.influenzae;M34;Leche
17;0.1588;H.influenzae;M34;Leche
17;0.1729;H.influenzae;M34;Leche
18;0.2019;H.influenzae;M1;Heces
18;0.1741;H.influenzae;M1;Heces
18;0.2923;H.influenzae;M1;Heces
18;0.2174;H.influenzae;M2;Heces
18;0.2106;H.influenzae;M2;Heces
18;0.221;H.influenzae;M2;Heces
18;0.2404;H.influenzae;M3;Heces
18;0.3247;H.influenzae;M3;Heces
18;0.3058;H.influenzae;M3;Heces
18;0.1831;H.influenzae;M4;Heces
18;0.1435;H.influenzae;M4;Heces
18;0.1674;H.influenzae;M4;Heces
18;0.1397;H.influenzae;M5;Leche
18;0.1306;H.influenzae;M5;Leche
18;0.1627;H.influenzae;M5;Leche
18;0.1507;H.influenzae;M6;Leche
18;0.1441;H.influenzae;M6;Leche
18;0.1583;H.influenzae;M6;Leche
18;0.2107;H.influenzae;M7;Heces
18;0.1621;H.influenzae;M7;Heces
18;0.1622;H.influenzae;M7;Heces
18;0.1809;H.influenzae;M8;Leche
18;0.178;H.influenzae;M8;Leche
18;0.2511;H.influenzae;M8;Leche
18;0.2289;H.influenzae;M9;Heces
18;0.2332;H.influenzae;M9;Heces
18;0.423;H.influenzae;M9;Heces
18;0.2831;H.influenzae;M10;Heces
18;0.3966;H.influenzae;M10;Heces
18;0.448;H.influenzae;M10;Heces
18;0.1955;H.influenzae;M11;Leche
18;0.1933;H.influenzae;M11;Leche
18;0.1923;H.influenzae;M11;Leche
18;0.196;H.influenzae;M12;Leche
18;0.2038;H.influenzae;M12;Leche
18;0.1809;H.influenzae;M12;Leche
18;0.2441;H.influenzae;M13;Heces
18;0.2246;H.influenzae;M13;Heces
18;0.2325;H.influenzae;M13;Heces
18;0.218;H.influenzae;M14;Heces
18;0.2203;H.influenzae;M14;Heces
18;0.2489;H.influenzae;M14;Heces
18;0.1328;H.influenzae;M15;Leche
18;0.1244;H.influenzae;M15;Leche
18;0.1244;H.influenzae;M15;Leche
18;0.1949;H.influenzae;M16;Heces
18;0.1928;H.influenzae;M16;Heces
18;0.2002;H.influenzae;M16;Heces
18;0.2227;H.influenzae;M17;Heces
18;0.2218;H.influenzae;M17;Heces
18;0.2764;H.influenzae;M17;Heces
18;0.2966;H.influenzae;M18;Heces
18;0.3606;H.influenzae;M18;Heces
18;0.1581;H.influenzae;M18;Heces
18;0.1977;H.influenzae;M19;Heces
18;0.187;H.influenzae;M19;Heces
18;0.4431;H.influenzae;M19;Heces
18;0.1969;H.influenzae;M20;Heces
18;0.2012;H.influenzae;M20;Heces
18;0.2262;H.influenzae;M20;Heces
18;0.1839;H.influenzae;M21;Leche
18;0.1724;H.influenzae;M21;Leche
18;0.2247;H.influenzae;M21;Leche
18;0.5742;H.influenzae;M22;Heces
18;0.7314;H.influenzae;M22;Heces
18;0.6911;H.influenzae;M22;Heces
18;0.5742;H.influenzae;M23;Leche
18;0.4819;H.influenzae;M23;Leche
18;0.7011;H.influenzae;M23;Leche
18;0.2466;H.influenzae;M24;Leche
18;0.2291;H.influenzae;M24;Leche
18;0.2439;H.influenzae;M24;Leche
18;0.1297;H.influenzae;M25;Heces
18;0.1257;H.influenzae;M25;Heces
18;0.1266;H.influenzae;M25;Heces
18;0.1271;H.influenzae;M26;Heces
18;0.127;H.influenzae;M26;Heces
18;0.128;H.influenzae;M26;Heces
18;0.1229;H.influenzae;M27;Leche
18;0.122;H.influenzae;M27;Leche
18;0.1218;H.influenzae;M27;Leche
18;0.1245;H.influenzae;M28;Leche
18;0.1222;H.influenzae;M28;Leche
18;0.135;H.influenzae;M28;Leche
18;0.1852;H.influenzae;M29;Heces
18;0.179;H.influenzae;M29;Heces
18;0.1611;H.influenzae;M29;Heces
18;0.1841;H.influenzae;M30;Leche
18;0.1791;H.influenzae;M30;Leche
18;0.1935;H.influenzae;M30;Leche
18;0.1696;H.influenzae;M31;Heces
18;0.1614;H.influenzae;M31;Heces
18;0.1633;H.influenzae;M31;Heces
18;0.1539;H.influenzae;M32;Leche
18;0.1648;H.influenzae;M32;Leche
18;0.1546;H.influenzae;M32;Leche
18;0.5417;H.influenzae;M33;Leche
18;0.2151;H.influenzae;M33;Leche
18;0.2168;H.influenzae;M33;Leche
18;0.1789;H.influenzae;M34;Leche
18;0.1581;H.influenzae;M34;Leche
18;0.1774;H.influenzae;M34;Leche
19;0.2035;H.influenzae;M1;Heces
19;0.1758;H.influenzae;M1;Heces
19;0.2988;H.influenzae;M1;Heces
19;0.2233;H.influenzae;M2;Heces
19;0.2274;H.influenzae;M2;Heces
19;0.2242;H.influenzae;M2;Heces
19;0.2406;H.influenzae;M3;Heces
19;0.3541;H.influenzae;M3;Heces
19;0.3131;H.influenzae;M3;Heces
19;0.1853;H.influenzae;M4;Heces
19;0.1448;H.influenzae;M4;Heces
19;0.1657;H.influenzae;M4;Heces
19;0.142;H.influenzae;M5;Leche
19;0.1327;H.influenzae;M5;Leche
19;0.1649;H.influenzae;M5;Leche
19;0.1487;H.influenzae;M6;Leche
19;0.1449;H.influenzae;M6;Leche
19;0.1598;H.influenzae;M6;Leche
19;0.2155;H.influenzae;M7;Heces
19;0.1631;H.influenzae;M7;Heces
19;0.1626;H.influenzae;M7;Heces
19;0.1853;H.influenzae;M8;Leche
19;0.1808;H.influenzae;M8;Leche
19;0.2543;H.influenzae;M8;Leche
19;0.2268;H.influenzae;M9;Heces
19;0.2304;H.influenzae;M9;Heces
19;0.4209;H.influenzae;M9;Heces
19;0.2782;H.influenzae;M10;Heces
19;0.3916;H.influenzae;M10;Heces
19;0.4457;H.influenzae;M10;Heces
19;0.1958;H.influenzae;M11;Leche
19;0.1933;H.influenzae;M11;Leche
19;0.1921;H.influenzae;M11;Leche
19;0.1941;H.influenzae;M12;Leche
19;0.2033;H.influenzae;M12;Leche
19;0.1803;H.influenzae;M12;Leche
19;0.2453;H.influenzae;M13;Heces
19;0.2243;H.influenzae;M13;Heces
19;0.2319;H.influenzae;M13;Heces
19;0.2218;H.influenzae;M14;Heces
19;0.2263;H.influenzae;M14;Heces
19;0.2539;H.influenzae;M14;Heces
19;0.1339;H.influenzae;M15;Leche
19;0.1263;H.influenzae;M15;Leche
19;0.1263;H.influenzae;M15;Leche
19;0.1915;H.influenzae;M16;Heces
19;0.1925;H.influenzae;M16;Heces
19;0.2007;H.influenzae;M16;Heces
19;0.2225;H.influenzae;M17;Heces
19;0.2203;H.influenzae;M17;Heces
19;0.2781;H.influenzae;M17;Heces
19;0.3023;H.influenzae;M18;Heces
19;0.3741;H.influenzae;M18;Heces
19;0.1589;H.influenzae;M18;Heces
19;0.197;H.influenzae;M19;Heces
19;0.1862;H.influenzae;M19;Heces
19;0.4453;H.influenzae;M19;Heces
19;0.1974;H.influenzae;M20;Heces
19;0.2008;H.influenzae;M20;Heces
19;0.2307;H.influenzae;M20;Heces
19;0.1847;H.influenzae;M21;Leche
19;0.1723;H.influenzae;M21;Leche
19;0.2276;H.influenzae;M21;Leche
19;0.5632;H.influenzae;M22;Heces
19;0.7299;H.influenzae;M22;Heces
19;0.6905;H.influenzae;M22;Heces
19;0.5632;H.influenzae;M23;Leche
19;0.4848;H.influenzae;M23;Leche
19;0.7005;H.influenzae;M23;Leche
19;0.2471;H.influenzae;M24;Leche
19;0.2292;H.influenzae;M24;Leche
19;0.2446;H.influenzae;M24;Leche
19;0.1312;H.influenzae;M25;Heces
19;0.1274;H.influenzae;M25;Heces
19;0.1274;H.influenzae;M25;Heces
19;0.1286;H.influenzae;M26;Heces
19;0.1285;H.influenzae;M26;Heces
19;0.1294;H.influenzae;M26;Heces
19;0.1257;H.influenzae;M27;Leche
19;0.1239;H.influenzae;M27;Leche
19;0.1228;H.influenzae;M27;Leche
19;0.1254;H.influenzae;M28;Leche
19;0.1232;H.influenzae;M28;Leche
19;0.1367;H.influenzae;M28;Leche
19;0.185;H.influenzae;M29;Heces
19;0.178;H.influenzae;M29;Heces
19;0.1607;H.influenzae;M29;Heces
19;0.184;H.influenzae;M30;Leche
19;0.1783;H.influenzae;M30;Leche
19;0.1928;H.influenzae;M30;Leche
19;0.1717;H.influenzae;M31;Heces
19;0.162;H.influenzae;M31;Heces
19;0.1634;H.influenzae;M31;Heces
19;0.152;H.influenzae;M32;Leche
19;0.1665;H.influenzae;M32;Leche
19;0.1538;H.influenzae;M32;Leche
19;0.5435;H.influenzae;M33;Leche
19;0.2155;H.influenzae;M33;Leche
19;0.2152;H.influenzae;M33;Leche
19;0.1806;H.influenzae;M34;Leche
19;0.158;H.influenzae;M34;Leche
19;0.1778;H.influenzae;M34;Leche
20;0.205;H.influenzae;M1;Heces
20;0.181;H.influenzae;M1;Heces
20;0.3038;H.influenzae;M1;Heces
20;0.2279;H.influenzae;M2;Heces
20;0.2428;H.influenzae;M2;Heces
20;0.2274;H.influenzae;M2;Heces
20;0.2381;H.influenzae;M3;Heces
20;0.365;H.influenzae;M3;Heces
20;0.3195;H.influenzae;M3;Heces
20;0.1854;H.influenzae;M4;Heces
20;0.1445;H.influenzae;M4;Heces
20;0.1662;H.influenzae;M4;Heces
20;0.143;H.influenzae;M5;Leche
20;0.1318;H.influenzae;M5;Leche
20;0.1613;H.influenzae;M5;Leche
20;0.1499;H.influenzae;M6;Leche
20;0.1449;H.influenzae;M6;Leche
20;0.1608;H.influenzae;M6;Leche
20;0.2141;H.influenzae;M7;Heces
20;0.1635;H.influenzae;M7;Heces
20;0.162;H.influenzae;M7;Heces
20;0.1862;H.influenzae;M8;Leche
20;0.1836;H.influenzae;M8;Leche
20;0.2578;H.influenzae;M8;Leche
20;0.2275;H.influenzae;M9;Heces
20;0.2307;H.influenzae;M9;Heces
20;0.4183;H.influenzae;M9;Heces
20;0.276;H.influenzae;M10;Heces
20;0.3892;H.influenzae;M10;Heces
20;0.444;H.influenzae;M10;Heces
20;0.1967;H.influenzae;M11;Leche
20;0.1938;H.influenzae;M11;Leche
20;0.1956;H.influenzae;M11;Leche
20;0.1941;H.influenzae;M12;Leche
20;0.2028;H.influenzae;M12;Leche
20;0.1826;H.influenzae;M12;Leche
20;0.2449;H.influenzae;M13;Heces
20;0.2246;H.influenzae;M13;Heces
20;0.2339;H.influenzae;M13;Heces
20;0.2276;H.influenzae;M14;Heces
20;0.2421;H.influenzae;M14;Heces
20;0.2573;H.influenzae;M14;Heces
20;0.1332;H.influenzae;M15;Leche
20;0.1252;H.influenzae;M15;Leche
20;0.1252;H.influenzae;M15;Leche
20;0.1919;H.influenzae;M16;Heces
20;0.1918;H.influenzae;M16;Heces
20;0.2039;H.influenzae;M16;Heces
20;0.2245;H.influenzae;M17;Heces
20;0.2186;H.influenzae;M17;Heces
20;0.2841;H.influenzae;M17;Heces
20;0.2989;H.influenzae;M18;Heces
20;0.3801;H.influenzae;M18;Heces
20;0.1583;H.influenzae;M18;Heces
20;0.198;H.influenzae;M19;Heces
20;0.1871;H.influenzae;M19;Heces
20;0.4481;H.influenzae;M19;Heces
20;0.1965;H.influenzae;M20;Heces
20;0.2008;H.influenzae;M20;Heces
20;0.2304;H.influenzae;M20;Heces
20;0.1848;H.influenzae;M21;Leche
20;0.1709;H.influenzae;M21;Leche
20;0.2311;H.influenzae;M21;Leche
20;0.5554;H.influenzae;M22;Heces
20;0.7284;H.influenzae;M22;Heces
20;0.692;H.influenzae;M22;Heces
20;0.5554;H.influenzae;M23;Leche
20;0.4828;H.influenzae;M23;Leche
20;0.7016;H.influenzae;M23;Leche
20;0.2476;H.influenzae;M24;Leche
20;0.2295;H.influenzae;M24;Leche
20;0.2479;H.influenzae;M24;Leche
20;0.1303;H.influenzae;M25;Heces
20;0.1259;H.influenzae;M25;Heces
20;0.1255;H.influenzae;M25;Heces
20;0.1282;H.influenzae;M26;Heces
20;0.1277;H.influenzae;M26;Heces
20;0.1287;H.influenzae;M26;Heces
20;0.1231;H.influenzae;M27;Leche
20;0.1221;H.influenzae;M27;Leche
20;0.121;H.influenzae;M27;Leche
20;0.1237;H.influenzae;M28;Leche
20;0.1219;H.influenzae;M28;Leche
20;0.1362;H.influenzae;M28;Leche
20;0.1857;H.influenzae;M29;Heces
20;0.1777;H.influenzae;M29;Heces
20;0.1599;H.influenzae;M29;Heces
20;0.1842;H.influenzae;M30;Leche
20;0.1779;H.influenzae;M30;Leche
20;0.1957;H.influenzae;M30;Leche
20;0.1756;H.influenzae;M31;Heces
20;0.165;H.influenzae;M31;Heces
20;0.1674;H.influenzae;M31;Heces
20;0.1555;H.influenzae;M32;Leche
20;0.1693;H.influenzae;M32;Leche
20;0.1559;H.influenzae;M32;Leche
20;0.5464;H.influenzae;M33;Leche
20;0.2181;H.influenzae;M33;Leche
20;0.2174;H.influenzae;M33;Leche
20;0.1836;H.influenzae;M34;Leche
20;0.1606;H.influenzae;M34;Leche
20;0.1832;H.influenzae;M34;Leche
21;0.2042;H.influenzae;M1;Heces
21;0.1873;H.influenzae;M1;Heces
21;0.3107;H.influenzae;M1;Heces
21;0.2276;H.influenzae;M2;Heces
21;0.259;H.influenzae;M2;Heces
21;0.2308;H.influenzae;M2;Heces
21;0.2338;H.influenzae;M3;Heces
21;0.357;H.influenzae;M3;Heces
21;0.327;H.influenzae;M3;Heces
21;0.1802;H.influenzae;M4;Heces
21;0.1443;H.influenzae;M4;Heces
21;0.1671;H.influenzae;M4;Heces
21;0.142;H.influenzae;M5;Leche
21;0.1318;H.influenzae;M5;Leche
21;0.1623;H.influenzae;M5;Leche
21;0.149;H.influenzae;M6;Leche
21;0.1448;H.influenzae;M6;Leche
21;0.1624;H.influenzae;M6;Leche
21;0.2138;H.influenzae;M7;Heces
21;0.1628;H.influenzae;M7;Heces
21;0.1613;H.influenzae;M7;Heces
21;0.1875;H.influenzae;M8;Leche
21;0.1868;H.influenzae;M8;Leche
21;0.2615;H.influenzae;M8;Leche
21;0.2272;H.influenzae;M9;Heces
21;0.2268;H.influenzae;M9;Heces
21;0.4166;H.influenzae;M9;Heces
21;0.2701;H.influenzae;M10;Heces
21;0.376;H.influenzae;M10;Heces
21;0.4439;H.influenzae;M10;Heces
21;0.1979;H.influenzae;M11;Leche
21;0.195;H.influenzae;M11;Leche
21;0.1957;H.influenzae;M11;Leche
21;0.1966;H.influenzae;M12;Leche
21;0.2039;H.influenzae;M12;Leche
21;0.1819;H.influenzae;M12;Leche
21;0.2446;H.influenzae;M13;Heces
21;0.2242;H.influenzae;M13;Heces
21;0.2329;H.influenzae;M13;Heces
21;0.2328;H.influenzae;M14;Heces
21;0.2568;H.influenzae;M14;Heces
21;0.2625;H.influenzae;M14;Heces
21;0.1341;H.influenzae;M15;Leche
21;0.1257;H.influenzae;M15;Leche
21;0.1257;H.influenzae;M15;Leche
21;0.1924;H.influenzae;M16;Heces
21;0.1928;H.influenzae;M16;Heces
21;0.2054;H.influenzae;M16;Heces
21;0.2257;H.influenzae;M17;Heces
21;0.2188;H.influenzae;M17;Heces
21;0.2865;H.influenzae;M17;Heces
21;0.2898;H.influenzae;M18;Heces
21;0.3839;H.influenzae;M18;Heces
21;0.1599;H.influenzae;M18;Heces
21;0.1998;H.influenzae;M19;Heces
21;0.1864;H.influenzae;M19;Heces
21;0.4508;H.influenzae;M19;Heces
21;0.1968;H.influenzae;M20;Heces
21;0.1991;H.influenzae;M20;Heces
21;0.2319;H.influenzae;M20;Heces
21;0.1863;H.influenzae;M21;Leche
21;0.171;H.influenzae;M21;Leche
21;0.2349;H.influenzae;M21;Leche
21;0.5484;H.influenzae;M22;Heces
21;0.7289;H.influenzae;M22;Heces
21;0.6911;H.influenzae;M22;Heces
21;0.5484;H.influenzae;M23;Leche
21;0.4874;H.influenzae;M23;Leche
21;0.6997;H.influenzae;M23;Leche
21;0.248;H.influenzae;M24;Leche
21;0.2286;H.influenzae;M24;Leche
21;0.2493;H.influenzae;M24;Leche
21;0.1324;H.influenzae;M25;Heces
21;0.1268;H.influenzae;M25;Heces
21;0.1268;H.influenzae;M25;Heces
21;0.1298;H.influenzae;M26;Heces
21;0.1283;H.influenzae;M26;Heces
21;0.1297;H.influenzae;M26;Heces
21;0.1239;H.influenzae;M27;Leche
21;0.1233;H.influenzae;M27;Leche
21;0.1226;H.influenzae;M27;Leche
21;0.1246;H.influenzae;M28;Leche
21;0.1223;H.influenzae;M28;Leche
21;0.1394;H.influenzae;M28;Leche
21;0.1867;H.influenzae;M29;Heces
21;0.1782;H.influenzae;M29;Heces
21;0.1594;H.influenzae;M29;Heces
21;0.1862;H.influenzae;M30;Leche
21;0.1789;H.influenzae;M30;Leche
21;0.1954;H.influenzae;M30;Leche
21;0.1774;H.influenzae;M31;Heces
21;0.1651;H.influenzae;M31;Heces
21;0.1673;H.influenzae;M31;Heces
21;0.1543;H.influenzae;M32;Leche
21;0.1718;H.influenzae;M32;Leche
21;0.156;H.influenzae;M32;Leche
21;0.5483;H.influenzae;M33;Leche
21;0.2171;H.influenzae;M33;Leche
21;0.2174;H.influenzae;M33;Leche
21;0.1873;H.influenzae;M34;Leche
21;0.1602;H.influenzae;M34;Leche
21;0.1852;H.influenzae;M34;Leche
22;0.2004;H.influenzae;M1;Heces
22;0.1955;H.influenzae;M1;Heces
22;0.3149;H.influenzae;M1;Heces
22;0.2273;H.influenzae;M2;Heces
22;0.2724;H.influenzae;M2;Heces
22;0.235;H.influenzae;M2;Heces
22;0.2305;H.influenzae;M3;Heces
22;0.3474;H.influenzae;M3;Heces
22;0.3317;H.influenzae;M3;Heces
22;0.1829;H.influenzae;M4;Heces
22;0.1442;H.influenzae;M4;Heces
22;0.1666;H.influenzae;M4;Heces
22;0.1438;H.influenzae;M5;Leche
22;0.1329;H.influenzae;M5;Leche
22;0.161;H.influenzae;M5;Leche
22;0.1506;H.influenzae;M6;Leche
22;0.1455;H.influenzae;M6;Leche
22;0.1613;H.influenzae;M6;Leche
22;0.2144;H.influenzae;M7;Heces
22;0.1634;H.influenzae;M7;Heces
22;0.1616;H.influenzae;M7;Heces
22;0.1844;H.influenzae;M8;Leche
22;0.1883;H.influenzae;M8;Leche
22;0.2635;H.influenzae;M8;Leche
22;0.2255;H.influenzae;M9;Heces
22;0.2248;H.influenzae;M9;Heces
22;0.4143;H.influenzae;M9;Heces
22;0.2637;H.influenzae;M10;Heces
22;0.368;H.influenzae;M10;Heces
22;0.4416;H.influenzae;M10;Heces
22;0.1997;H.influenzae;M11;Leche
22;0.1942;H.influenzae;M11;Leche
22;0.1959;H.influenzae;M11;Leche
22;0.1968;H.influenzae;M12;Leche
22;0.2038;H.influenzae;M12;Leche
22;0.1814;H.influenzae;M12;Leche
22;0.2456;H.influenzae;M13;Heces
22;0.2235;H.influenzae;M13;Heces
22;0.232;H.influenzae;M13;Heces
22;0.2351;H.influenzae;M14;Heces
22;0.2682;H.influenzae;M14;Heces
22;0.2651;H.influenzae;M14;Heces
22;0.1302;H.influenzae;M15;Leche
22;0.1254;H.influenzae;M15;Leche
22;0.1254;H.influenzae;M15;Leche
22;0.1935;H.influenzae;M16;Heces
22;0.1928;H.influenzae;M16;Heces
22;0.2056;H.influenzae;M16;Heces
22;0.2268;H.influenzae;M17;Heces
22;0.218;H.influenzae;M17;Heces
22;0.2879;H.influenzae;M17;Heces
22;0.28;H.influenzae;M18;Heces
22;0.3732;H.influenzae;M18;Heces
22;0.1603;H.influenzae;M18;Heces
22;0.198;H.influenzae;M19;Heces
22;0.1857;H.influenzae;M19;Heces
22;0.4542;H.influenzae;M19;Heces
22;0.1961;H.influenzae;M20;Heces
22;0.1987;H.influenzae;M20;Heces
22;0.2323;H.influenzae;M20;Heces
22;0.1871;H.influenzae;M21;Leche
22;0.1708;H.influenzae;M21;Leche
22;0.2373;H.influenzae;M21;Leche
22;0.541;H.influenzae;M22;Heces
22;0.7266;H.influenzae;M22;Heces
22;0.6899;H.influenzae;M22;Heces
22;0.541;H.influenzae;M23;Leche
22;0.492;H.influenzae;M23;Leche
22;0.6954;H.influenzae;M23;Leche
22;0.2477;H.influenzae;M24;Leche
22;0.2292;H.influenzae;M24;Leche
22;0.2504;H.influenzae;M24;Leche
22;0.1317;H.influenzae;M25;Heces
22;0.1263;H.influenzae;M25;Heces
22;0.1255;H.influenzae;M25;Heces
22;0.1287;H.influenzae;M26;Heces
22;0.1283;H.influenzae;M26;Heces
22;0.1289;H.influenzae;M26;Heces
22;0.1235;H.influenzae;M27;Leche
22;0.1229;H.influenzae;M27;Leche
22;0.121;H.influenzae;M27;Leche
22;0.1244;H.influenzae;M28;Leche
22;0.1217;H.influenzae;M28;Leche
22;0.1408;H.influenzae;M28;Leche
22;0.1883;H.influenzae;M29;Heces
22;0.1774;H.influenzae;M29;Heces
22;0.158;H.influenzae;M29;Heces
22;0.1862;H.influenzae;M30;Leche
22;0.1774;H.influenzae;M30;Leche
22;0.1964;H.influenzae;M30;Leche
22;0.1778;H.influenzae;M31;Heces
22;0.166;H.influenzae;M31;Heces
22;0.1683;H.influenzae;M31;Heces
22;0.1535;H.influenzae;M32;Leche
22;0.1727;H.influenzae;M32;Leche
22;0.1563;H.influenzae;M32;Leche
22;0.5499;H.influenzae;M33;Leche
22;0.217;H.influenzae;M33;Leche
22;0.217;H.influenzae;M33;Leche
22;0.1899;H.influenzae;M34;Leche
22;0.1599;H.influenzae;M34;Leche
22;0.1867;H.influenzae;M34;Leche
23;0.2021;H.influenzae;M1;Heces
23;0.2017;H.influenzae;M1;Heces
23;0.3187;H.influenzae;M1;Heces
23;0.2277;H.influenzae;M2;Heces
23;0.2916;H.influenzae;M2;Heces
23;0.2388;H.influenzae;M2;Heces
23;0.2269;H.influenzae;M3;Heces
23;0.3332;H.influenzae;M3;Heces
23;0.3361;H.influenzae;M3;Heces
23;0.1823;H.influenzae;M4;Heces
23;0.1442;H.influenzae;M4;Heces
23;0.1657;H.influenzae;M4;Heces
23;0.145;H.influenzae;M5;Leche
23;0.134;H.influenzae;M5;Leche
23;0.1617;H.influenzae;M5;Leche
23;0.1511;H.influenzae;M6;Leche
23;0.1456;H.influenzae;M6;Leche
23;0.1646;H.influenzae;M6;Leche
23;0.2142;H.influenzae;M7;Heces
23;0.162;H.influenzae;M7;Heces
23;0.1609;H.influenzae;M7;Heces
23;0.1835;H.influenzae;M8;Leche
23;0.1915;H.influenzae;M8;Leche
23;0.2665;H.influenzae;M8;Leche
23;0.2253;H.influenzae;M9;Heces
23;0.2217;H.influenzae;M9;Heces
23;0.4132;H.influenzae;M9;Heces
23;0.2591;H.influenzae;M10;Heces
